id,isv,translations,helperWords,match,Δmin,Δavg,Δmax,Rmin,Rmax,comments
36169,podòšva,podeszwa,,,,,,,,
16475,podpaliti,podpalić,,,,,,,,
15453,podpaljač,podpalacz,,,,,,,,
16474,podpaljati,podpalać,,,,,,,,
10743,podpaljenıje,podpalenie,,,,,,,,
35657,podpazuha,pacha,,,,,,,,
10761,podpirany od,popierany przez,,,,,,,,
1114,podpirati,"podpierać, popierać, wspierać",,,,,,,,
36303,podpis,podpis,,,,,,,,
3086,podpisati,podpisać,,,,,,,,
10750,podpiska,subskrypcja,,,,,,,,
10751,podpisnik,prenumerator,,,,,,,,
1117,podpisyvati,"podpisywać, prenumerować, subskrybować",,,,,,,,
2296,podpor,"wsparcie, poparcie, podpora",,,,,,,,
10758,podporiti,"podeprzeć, poprzeć, wesprzeć",,,,,,,,
21010,podporka,podpórka,,,,,,,,
10759,podpornik,stronnik,,,,,,,,
10760,podporny,nośny (budowl.),,,,,,,,
18271,podråstka,nastolatka,,,,,,,,
18272,podråstòk,nastolatek,,,,,,,,
36445,podråzděl,podrozdział,,,,,,,,
33516,podråzděliti,rozdzielić na mniejsze części,,,,,,,,
33517,podråzděljati,rozdzielać na mniejsze części,,,,,,,,
33518,podråzděljenıje,"rozdzielenie na mniejsze części, podział na mniejsze części",,,,,,,,
22359,podręđati,podporządkowywać,,,,,,,,
22358,podręditi,podporządkować,,,,,,,,
22360,podrędny,"podwładny, podrzędny",,,,,,,,
21426,podrobnosť,"detal, szczegół",,,,,,,,
35083,podrobny,szczegółowy,,,,,,,,
1116,podrųčnik,podręcznik,,,,,,,,
10763,podrųčny,podręczny,,,,,,,,
10764,podružiti sę,zaprzyjaźnić się,,,,,,,,
18273,pods’vědomıje,podświadomość,,,,,,,,
10779,pods’vědomo,podświadomie,,,,,,,,
6220,pods’vědomosť,podświadomość,,,,,,,,
6221,pods’vědomy,podświadomy,,,,,,,,
6288,podsekretaŕ,podsekretarz,,,,,,,,
10769,podslušati,podsłuchać,,,,,,,,
10767,podslušivanıje,podsłuchiwanie,,,,,,,,
10768,podslušivatelj,podsłuchiwacz,,,,,,,,
22778,podslušivati,podsłuchiwać,,,,,,,,
5389,podsměhati sę,drwić,,,,,,,,
5390,podsměhnųti sę,zadrwić,,,,,,,,
21752,podstava,"podstawa, fundament",,,,,,,,
36145,podstavka na myḓlo,mydelniczka,,,,,,,,
10772,podstrěkanıje,podżeganie,,,,,,,,
10774,podstrěkatelj,"prowokator, agitator",,,,,,,,
5612,podstrěkati,"podburzać, podjudzać, podżegać",,,,,,,,
4494,podstrěknųti,"podburzyć, podjudzić, podżegnąć",,,,,,,,
21959,podstųpati k,podchodzić do,,,,,,,,
21960,podstųpiti k,podejść do,,,,,,,,
35438,podtaliŕka,spodek,,,,,,,,
34623,podtekst,"podtekst, ukryty sens",,,,,,,,
36446,podtip,podtyp,,,,,,,,
10783,podtiskanıje,stłumienie,,,,,,,,
10782,podtiskati,tłumić,,,,,,,,
20029,podtisknųti,stłumić,,,,,,,,
34627,podton,podtekst,,,,,,,,
14860,podtrimati,utrzymać,,,,,,,,
14861,podtrimyvanıje,utrzymywanie,,,,,,,,
14862,podtrimyvati,utrzymywać,,,,,,,,
5267,poduška,poduszka,,,,,,,,
17085,podvajati,podwajać,,,,,,,,
35496,podval,piwnica,,,,,,,,
6014,podvažati,podważać,,,,,,,,
6016,podvažiti,podważyć,,,,,,,,
22195,podvęzka,podwiązka,,,,,,,,
18274,podvig,"dokonanie, wyczyn",,,,,,,,
10788,podvisiti,zawiesić (coś w czasie),,,,,,,,
3142,podvodna loď,łódź podwodna,,,,,,,,
10727,podvodnica,łódź podwodna,,,,,,,,
34629,podvodno těčenıje,prąd podpowierzchniowy,,,,,,,,
23272,podvodny,podwodny,,,,,,,,
17005,podvojiti,podwoić,,,,,,,,
35564,podvŕganıje,"wystawienie, narażenie",,,,,,,,
22584,podvŕgati,narażać,,,,,,,,
22585,podvŕgnųti,narazić,,,,,,,,
16310,podzemıje,podziemie,,,,,,,,
23573,podzemna voda,wody gruntowe,,,,,,,,
16308,podzemny,podziemny,,,,,,,,
36655,podzemny svět,zaświaty,,,,,,,,
10741,podzirati,podejrzewać,,,,,,,,
10742,podzirlivy,podejrzliwy,,,,,,,,
10740,podzrěny,podejrzany,,,,,,,,
1770,podzrěti,"podejrzewać, posadzić",,,,,,,,
2093,podzrěvati,"podejrzewać, posadzać",,,,,,,,
921,poema,"wiersz (utwór), poemat",,,,,,,,
16311,poet,poeta,,,,,,,,
23714,poetičny,poetycki,,,,,,,,
20030,poezija,poezja,,,,,,,,
36041,pogaršati,pogarszać,,,,,,,,
34386,pogladiti,pogładzić,,,,,,,,
34387,pogladiti,pogłaskać,,,,,,,,
18276,poglåvòk,policzek (cios),,,,,,,,
2405,poględ,zerknięcie,,,,,,,,
3357,poględ,widok,,,,,,,,
10796,poględanıje vitrin,oglądanie wystaw sklepowych,,,,,,,,
10797,poględatelj,"widz, obserwator",,,,,,,,
10798,poględatelj vitrin,osoba oglądająca wystawy sklepowe,,,,,,,,
5819,poględati,"obserwować, patrzeć",,,,,,,,
10800,pogŀtnųti,przełknąć,,,,,,,,
18277,pogŀtnųti sŀzy,szlochać,,,,,,,,
31879,poglųbiti,"pogłębić, zgłębić",,,,,,,,
25654,poglųbjati,"pogłębiać, zgłebiać",,,,,,,,
3868,pogoda,pogoda,,,,,,,,
18278,pogon,pościg,,,,,,,,
18279,pogon,napęd,,,,,,,,
10801,pogorno,powyżej,,,,,,,,
36042,pogoršiti,pogorszyć,,,,,,,,
36572,pogovoriti,porozmawiać,,,,,,,,
36368,pograničje,pogranicze,,,,,,,,
36444,pograničny,pograniczny,,,,,,,,
5664,pogṙdlivy,pogardliwy,,,,,,,,
35565,pogreb,pogrzeb,,,,,,,,
36498,pogrebati,pogrzebywać,,,,,,,,
36499,pogrebti,pogrzebać,,,,,,,,
18282,pogrěšiti,"zbłądzić, pomylić się",,,,,,,,
491,pogrěška,"pomyłka, błąd",,,,,,,,
21427,pogrųžati,"pogrążać, zanurzać",,,,,,,,
21428,pogrųziti,"pogrążyć, zanurzyć",,,,,,,,
4308,pogynati,ginąć,,,,,,,,
4309,pogynųti,zginąć,,,,,,,,
18284,pohmelıje,kac,,,,,,,,
3661,pohod,wędrówka,,,,,,,,
18285,pohod,"marsz, pochód",,,,,,,,
18286,pohođenıje,"geneza, źródło (pochodzenie)",,,,,,,,
32335,pohođenıje,pochodzenie,,,,,,,,
23894,pohodka,"spacer, przechadzka",,,,,,,,
36318,pohota,"pożądanie, chcica, chuć",,,,,,,,
23102,pohristijaniti,zchrystianizować,,,,,,,,
23101,pohristijanjati,chrystianizować,,,,,,,,
29921,pohva,pochwa,,,,,,,,
10813,pohvala,pochwała,,,,,,,,
522,pohvaliti,pochwalić,,,,,,,,
26040,pohvaľny,"chwalebny, pochwalny",,,,,,,,
10814,pohvaly,gratulacje,,,,,,,,
6153,pohybka,pomyłka,,,,,,,,
10806,pohyćanıje,porwanie,,,,,,,,
4351,pohyćati,porwać,,,,,,,,
10808,pohyćenèc,osoba porwana,,,,,,,,
4350,pohyćenıje,porwanie,,,,,,,,
10809,pohyćeny,porwany,,,,,,,,
4352,pohytitelj,porywacz,,,,,,,,
4349,pohytiti,porwać,,,,,,,,
18289,poiskati,poszukać,,,,,,,,
20031,poiskyvati,poszukiwać,,,,,,,,
29922,pojas,"pas, pasek",,,,,,,,
10817,pojaviti sę,"pojawić się, zjawić się",,,,,,,,
16312,pojavjati sę,"pojawiać się, zjawiać się",,,,,,,,
10818,pojavjenıje,"pojawienie się, zjawienie się",,,,,,,,
4027,pojdti,pójść,,,,,,,,
20034,pojedinòk,pojedynek,,,,,,,,
3274,pojěhati,pojechać,,,,,,,,
18291,pojęti,"pojąć, zrozumieć, ogarnąć rozumem",,,,,,,,
5005,pojętıje,"idea, pojęcie, koncepcja",,,,,,,,
1917,pojězd,pociąg (pojazd),,,,,,,,
32703,pojiti,"poić, dawać do picia",,,,,,,,
17006,pojmanıje,"percepcja, pojęcie",,,,,,,,
18292,pojmati,"pojmować, rozumieć, ogarniać rozumem",,,,,,,,
10828,poka,"dopóki, póki, aż nie",,,,,,,,
31968,pokajanıje,"pokuta, skrucha",,,,,,,,
31970,pokajati sę,"skruszyć się (skrucha), pokajać się",,,,,,,,
1916,pokarati,ukarać,,,,,,,,
35409,pokarati,"upomnieć, zbesztać",,,,,,,,
20035,pokarjati,"obezwładniać, podporządkowywać sobie",,,,,,,,
1915,pokazati,pokazać,,,,,,,,
20037,pokazny,"pokaźny, ostentacyjny",,,,,,,,
1108,pokazyvati,pokazywać,,,,,,,,
32062,poker,poker,,,,,,,,
10829,pokladati,kłaść,,,,,,,,
32591,poklicati,"wzywać do, apelować do",,,,,,,,
32592,poklik,"zew, apel",,,,,,,,
36105,poklon,"pokłon, ukłon, skłon",,,,,,,,
36591,pokloniti sę,"skłaniać się, pokłaniać się",,,,,,,,
18294,pokoj,"pokój (brak wojny), spokój",,,,,,,,
35386,pokojnik,nieboszczyk,,,,,,,,
35385,pokojny,zmarły,,,,,,,,
23115,pokoliko,o ile,,,,,,,,
2431,pokoljenıje,pokolenie,,,,,,,,
14847,pokoriti,pokonać,,,,,,,,
20040,pokoriti,"obezwładnić, podporządkować sobie",,,,,,,,
14846,pokorjeny,pokonany,,,,,,,,
5028,pokornosť,pokorność,,,,,,,,
5026,pokorny,"pokorny, potulny, uległy",,,,,,,,
18296,pokositi,"skosić, pokosić",,,,,,,,
23895,pokṙčati ramenami,wzruszać ramionami,,,,,,,,
21429,pokṙčiti ramenami,wzruszyć ramionami,,,,,,,,
18297,pokrèstiti,ochrzcić,,,,,,,,
10838,pokromě,poza tym,,,,,,,,
14867,pokròvnik,krewniak,,,,,,,,
6158,pokròvnosť,pokrewieństwo,,,,,,,,
6154,pokròvny,"pokrewny, krewniaczy",,,,,,,,
1769,pokryti,"pokryć, okryć",,,,,,,,
18298,pokrytıje,"pokrycie, okrycie",,,,,,,,
523,pokryv,"strop, dach",,,,,,,,
4506,pokryva,"koc, pokrywa, kołdra",,,,,,,,
29926,pokryvaḓlo,narzuta,,,,,,,,
158,pokryvati,"pokrywać, okrywać",,,,,,,,
32114,pokupka,zakup,,,,,,,,
18299,pokus,eksperyment,,,,,,,,
347,pokušati,kusić,,,,,,,,
23898,pokušati,próbować,,,,,,,,
1172,pokušenıje,"kuszenie, pokuszenie",,,,,,,,
23309,pokušenıje,próba,,,,,,,,
20043,pokušenıje na něčije žitıje,próba zamachu,,,,,,,,
23896,pokusiti,spróbować,,,,,,,,
23897,pokusiti,skusić,,,,,,,,
1351,pol,"pół, połowa",,,,,,,,
32331,pol,płeć,,,,,,,,
3218,"pol-, polu-",pół-,,,,,,,,
21012,pola,poła,,,,,,,,
2843,polabsky,połabski,,,,,,,,
36851,polakovati,polakierować,,,,,,,,
23606,polarizacija,polaryzacja,,,,,,,,
10847,polarne světla,zorza polarna,,,,,,,,
1514,polarny,polarny,,,,,,,,
10849,polarny råzsvět,zorza południowa,,,,,,,,
10850,poldènj,południe (pora dnia),,,,,,,,
36327,polder,polder,,,,,,,,
21014,poldnik,"południk, meridian",,,,,,,,
36203,polěno,polano,,,,,,,,
10851,polet,lot,,,,,,,,
2921,poletěti,polecieć,,,,,,,,
1352,polěv,"po lewej, po lewicy",,,,,,,,
5284,polica,półka,,,,,,,,
2836,policija,policja,,,,,,,,
2206,policijnik,policjant,,,,,,,,
10855,policijny,policyjny,,,,,,,,
10857,polirati,polerować,,,,,,,,
18300,politbjuro,biuro polityczne,,,,,,,,
23607,politeizm,"politeizm, wielobóstwo",,,,,,,,
23772,politi,polać,,,,,,,,
373,političny,polityczny,,,,,,,,
853,politik,polityk,,,,,,,,
1950,politika,polityka,,,,,,,,
23636,politologija,politologia,,,,,,,,
23771,polivati,polewać,,,,,,,,
20605,polivka,zupa,,,,,,,,
1869,Poljak,Polak,,,,,,,,
3671,poljana,łąka,,,,,,,,
3670,poljanka,polana,,,,,,,,
3614,polje,pole,,,,,,,,
16918,poljny,polny,,,,,,,,
28406,poljny klen,klon polny,,,,,,,,
36139,poljny konik,konik polny,,,,,,,,
2844,Poljska,Polska,,,,,,,,
2935,poljsky,"polski, polszczyzna",,,,,,,,
10889,poljzovati,używać,,,,,,,,
5257,polnoć,północ,,,,,,,,
36883,pȯlny naděje,pełen nadziei,,,,,,,,
17007,polovica,połowa,,,,,,,,
35127,polovičny,połowiczny,,,,,,,,
3232,polovina,połowa,,,,,,,,
21015,polovnik,połownik (dzierżawca uprawiający połownictwo),,,,,,,,
3501,položenıje,"położenie, pozycja, sytuacja",,,,,,,,
10875,položeny,umieszczony,,,,,,,,
1284,položiti,"położyć, umieścić",,,,,,,,
4699,polučati,"nabywać, otrzymywać",,,,,,,,
4700,polučiti,"nabyć, otrzymać",,,,,,,,
5259,poludnıje,południe (pora dnia),,,,,,,,
3260,poluostrov,półwysep,,,,,,,,
10888,poluostrovny,półwyspowy,,,,,,,,
20044,polus,biegun (geogr.),,,,,,,,
35842,polusamoglåska,spółgłoska półotwarta,,,,,,,,
35361,poluvojenny,paramilitarny,,,,,,,,
2205,pomagati,"pomagać, asystować",,,,,,,,
14873,pomalo,"pomału, powoli",,,,,,,,
14874,pomaly,powolny,,,,,,,,
4344,pomaranča,pomarańcza,,,,,,,,
10893,pomarančevy,pomarańczowy (owoc),,,,,,,,
32232,pomazati,"pomazać, rozmazać",,,,,,,,
36069,pomelo,"pomelo, pompela, pomarańcza olbrzymia",,,,,,,,
23249,poměšany,pomieszany,,,,,,,,
20609,poměšćati,"umieszczać, kwaterować",,,,,,,,
36780,poměščeńje,pomieszczenie,,,,,,,,
20611,poměstiti,"umieścić, zakwaterować",,,,,,,,
36476,pomfritky,frytki,,,,,,,,
1283,pomidor,pomidor,,,,,,,,
23857,pomilovanıje,"zmiłowanie, ułaskawienie",,,,,,,,
23855,pomilovati,ułaskawić,,,,,,,,
1745,pomimo,pomimo,,,,,,,,
20655,pomiriti,pogodzić,,,,,,,,
36037,pomirjenıje,"zgoda, pojednanie",,,,,,,,
570,pomněti,wspomnieć,,,,,,,,
29940,pomnik,"pomnik, monument",,,,,,,,
3945,pomoć,pomoc,,,,,,,,
5831,pomoćnik,"pomocnik, asystent",,,,,,,,
5834,pomoćnosť,pomocność,,,,,,,,
100,pomoćny,"pomocny, pomocniczy",,,,,,,,
2229,pomogti,"pomóc, asystować",,,,,,,,
585,pomoŕsky,pomorski,,,,,,,,
6089,pompa,pompa,,,,,,,,
34502,pomṙdati,"poruszać (czymś), zamieszać",,,,,,,,
14875,pomsta,"pomsta, zemsta",,,,,,,,
29460,pomyliti,"oszukać, zdezorientować, pomylić, wprowadzić w błąd",,,,,,,,
29461,pomyliti sę,"pomylić się, pobłądzić",,,,,,,,
34475,pomyljeny,"oszukany, zdezorientowany",,,,,,,,
29458,pomylka,pomyłka,,,,,,,,
20045,pomysl,pomysł,,,,,,,,
35854,pomysliti,pomyśleć,,,,,,,,
10904,ponad,"ponad, powyżej",,,,,,,,
18309,pončik,pączek,,,,,,,,
709,ponedělòk,poniedziałek,,,,,,,,
33343,poněkde,tu i ówdzie,,,,,,,,
33335,"poněkògda, poněkògdy","czasem, czasami, okazjonalnie",,,,,,,,
35113,poněkoj,"niektóry, poniektóry",,,,,,,,
35112,poněktory,"niektóry, poniektóry",,,,,,,,
10909,poneže,ponieważ,,,,,,,,
23271,poni,kucyk,,,,,,,,
3144,"poniž, poniže",poniżej,,,,,,,,
34861,ponižajųći,"upokarzający, poniżający",,,,,,,,
34858,ponižati,"upokarzać, poniżać",,,,,,,,
34859,poniženıje,upokorzenie,,,,,,,,
34860,poniziti,"upokorzyć, poniżyć",,,,,,,,
14876,ponje,"co najmniej, przynajmniej",,,,,,,,
5961,ponovno,"ponownie, znów, znowu",,,,,,,,
5963,ponovny,ponowny,,,,,,,,
23265,ponožka,skarpeta,,,,,,,,
23627,pop-muzika,pop (muzyka),,,,,,,,
36268,popaljenina,"oparzenie, poparzenie, oparzelizna",,,,,,,,
1133,popel,popiół,,,,,,,,
10912,popelavy,popielaty,,,,,,,,
34854,popelisty,popielaty,,,,,,,,
36746,popeľnica,popielniczka,,,,,,,,
5560,popiti,"popić, nadpić",,,,,,,,
4243,popivati,"popijać, nadpijać",,,,,,,,
14877,poplava,powódź,,,,,,,,
10916,poplaviti,zatopić,,,,,,,,
16315,poplavjati,zatapiać,,,,,,,,
10921,popŀno,"kompletnie, absolutnie, gruntownie",,,,,,,,
10922,popŀnosť,"zupełność, kompletność",,,,,,,,
10923,popŀny,"kompletny, gruntowny",,,,,,,,
34910,popluti,popłynąć,,,,,,,,
10917,poplyvti,popływać,,,,,,,,
18311,popŀzati,popełzać,,,,,,,,
18313,popŀzti,"popełznąć, zaczołgać się",,,,,,,,
10918,popoldènj,popołudnie,,,,,,,,
10919,popoldenno spanıje,popołudniowa drzemka,,,,,,,,
10920,popoldenny,popołudniowy,,,,,,,,
281,popoludnıje,popołudnie,,,,,,,,
1136,poprav,po prawej,,,,,,,,
21430,poprava,"naprawa, reperacja",,,,,,,,
4528,popraviti,"poprawić, skorygować, naprawić, zreparować, sprostować",,,,,,,,
4527,popravjati,"poprawiać, korygować, naprawiać, reperować, prostować",,,,,,,,
4529,popravjenıje,poprawa,,,,,,,,
10931,popravka,poprawka,,,,,,,,
4531,popravnosť,poprawność,,,,,,,,
4530,popravny,poprawny,,,,,,,,
21018,poprėčnik,poprzecznik,,,,,,,,
21019,poprėčny,poprzeczny,,,,,,,,
20046,"poprėdnji, poprėdny",poprzedni,,,,,,,,
228,poprėk,poprzez,,,,,,,,
21021,poprėk,"w poprzek, wszerz",,,,,,,,
3428,poprėměnno,naprzemiennie,,,,,,,,
23311,poprobovati,"spróbować, popróbować",,,,,,,,
23901,poprositi,poprosić,,,,,,,,
4123,popŕsıje,popiersie,,,,,,,,
21023,poprųga,popręg,,,,,,,,
29944,popularnosť,popularność,,,,,,,,
662,popularny,popularny,,,,,,,,
35342,populizm,populizm,,,,,,,,
23059,popušćati,"popuszczać, poluzywować, rozluźniać",,,,,,,,
23060,popustiti,"popuścić, poluzować, rozluźnić",,,,,,,,
23421,popytka i dostavka,podaż i popyt,,,,,,,,
10937,pora spati,pora spania,,,,,,,,
23353,poråbiti,zniewolić,,,,,,,,
23352,poråbovati,zniewalać,,,,,,,,
23029,porađati,"rodzić, płodzić",,,,,,,,
23031,porađati,"powodować, wywoływać, wydawać na świat",,,,,,,,
14878,poraditi,poradzić,,,,,,,,
1135,poraniti,poranić,,,,,,,,
18317,poranjenıje,"zranienie, rana, uraz",,,,,,,,
23903,poråsti,"porosnąć, urosnąć",,,,,,,,
18319,poråvniti,zrównać,,,,,,,,
5539,poražati,zadawać klęskę,,,,,,,,
3143,poraziti,"pokonać, zadać klęskę",,,,,,,,
21431,poraziti,"porazić, uderzyć",,,,,,,,
21433,poražka,klęska,,,,,,,,
20612,poråzuměti sę,porozumieć się,,,,,,,,
20613,poråzuměvati sę,porozumiewać się,,,,,,,,
3783,porcija,porcja,,,,,,,,
5198,poręd,obok,,,,,,,,
3145,porędòk,"kolejność, porządek",,,,,,,,
2360,porno,porno,,,,,,,,
32060,pornografičny,pornograficzny,,,,,,,,
32059,pornografija,pornografia,,,,,,,,
10946,porod,poród,,,,,,,,
23028,poroditi,"urodzić, porodzić",,,,,,,,
36627,poroditi,"zrodzić, spłodzić",,,,,,,,
36628,poroditi,"spowodować, wywołać, wydać na świat",,,,,,,,
21434,porok,"wada, usterka",,,,,,,,
14879,porota,ława przysięgłych,,,,,,,,
15472,porotnica,przysięgła,,,,,,,,
15474,porotnik,przysięgły,,,,,,,,
14880,porotny,przysięgły,,,,,,,,
21777,port,port,,,,,,,,
17008,portal,portal,,,,,,,,
23251,porter,porter,,,,,,,,
23253,portier,bagażowy,,,,,,,,
34757,portmone,portmonetka,,,,,,,,
4793,portret,portret,,,,,,,,
16424,Portugalèc,Portugalczyk,,,,,,,,
979,Portugalija,Portugalia,,,,,,,,
16425,Portugalka,Portugalka,,,,,,,,
1353,portugaľsky,portugalski,,,,,,,,
18321,porųbati,porąbać,,,,,,,,
10961,porųčati sę,ręczyć,,,,,,,,
10960,porųčenèc,poręczyciel,,,,,,,,
3440,porųčenıje,"zadanie, zamówienie, gwarancja",,,,,,,,
10955,porųčeny,"gwarantowany, poręczony",,,,,,,,
5849,porųčitelj,"gwarant, poręczyciel",,,,,,,,
3649,porųčiteljstvo,gwarancja,,,,,,,,
10959,porųčiti sę,"poręczyć, zagwarantować, zaręczyć za",,,,,,,,
21436,porųčnik,porucznik,,,,,,,,
21437,porušiti,"potrącić, obalić, zniszczyć",,,,,,,,
21438,poryv,impuls,,,,,,,,
22229,pos’vědčati,"poświadczać, certyfikować",,,,,,,,
22227,pos’vědčiti,"poświadczyć, certyfikować",,,,,,,,
35580,pos’vědčiti,zeznać,,,,,,,,
21439,posada,"załoga, obsada",,,,,,,,
34189,poscati sę,"posikać się, zsikać się",,,,,,,,
34896,poščęditi,oszczędzić,,,,,,,,
1220,posěćati,"odwiedzać, wizytować",,,,,,,,
18322,posěćenıje,wizyta,,,,,,,,
10965,posědanıje,posiadanie,,,,,,,,
16316,posědatelj,posiadacz,,,,,,,,
1138,posědati,posiadać,,,,,,,,
10964,posědlivy,zaborczy,,,,,,,,
6058,poseḓljenıje,"kolonia, osada, osiedle",,,,,,,,
10963,posědnik,właściciel,,,,,,,,
33241,posějati,"posiać, zasiać",,,,,,,,
18323,posěkati,"posiekać, poprzecinać",,,,,,,,
18325,posěkti,"posiec, poprzecinać",,,,,,,,
17009,posesivny zaimennik,zaimek dzierżawczy,,,,,,,,
21442,posęsti,posiąść,,,,,,,,
25756,posětitelj,"gość, odwiedzający",,,,,,,,
1024,posětiti,odwiedzić,,,,,,,,
16326,poškođenıje,"szkoda, uszkodzenie",,,,,,,,
11039,poškođeny,uszkodzony,,,,,,,,
3259,poškoditi,uszkodzić,,,,,,,,
36794,poskųpiti sę,"stać sie skąpym, stać się chciwym",,,,,,,,
21443,poslanèc,"posłaniec, wysłannik",,,,,,,,
2133,poslanıje,wiadomość,,,,,,,,
2974,poslannik,"ambasador, poseł, posłaniec, wysłannik",,,,,,,,
1912,poslati,posłać,,,,,,,,
2058,poslě,po,,,,,,,,
10975,poslě,"potem, później",,,,,,,,
18328,poslědica,"skutek, konsekwencja, rezultat, następstwo, reperkusja",,,,,,,,
2323,"poslědnji, poslědny",ostatni,,,,,,,,
4139,poslědovatelj,zwolennik,,,,,,,,
10980,poslědovateljno,"sukcesywnie, po kolei",,,,,,,,
2333,poslědovateljny,"kolejny, następny, sukcesywny",,,,,,,,
34870,poslědovati,"nastąpić, podążyć za kimś",,,,,,,,
2327,poslědstvo,"skutek, konsekwencja, rezultat, następstwo, reperkusja",,,,,,,,
18330,poslěporodny,poporodowy,,,,,,,,
10984,poslětręšenıje,wstrząs wtórny,,,,,,,,
10968,poslizgnųti sę,poślizgnąć się,,,,,,,,
71,poslušati,posłuchać,,,,,,,,
5032,poslušnosť,posłuszeństwo,,,,,,,,
5031,poslušny,posłuszny,,,,,,,,
17010,posluživati sę,posługiwać się,,,,,,,,
36509,posměšišče,pośmiewisko,,,,,,,,
20615,posmotriti,"spojrzeć, popatrzeć",,,,,,,,
34938,posmŕtno,pośmertnie,,,,,,,,
34937,posmŕtny,pośmiertny,,,,,,,,
3430,posòl,poseł,,,,,,,,
33027,posoliti,posolić,,,,,,,,
33029,posoljeny,posolony,,,,,,,,
6019,posòvětovati,"poradzić, doradzić",,,,,,,,
33225,pospati,"zdrzemnąć się, pospać sobie",,,,,,,,
5914,pospěh,pośpiech,,,,,,,,
3272,pospěšiti,"#przyśpieszyć, pospieszyć",,,,,,,,
23814,pospěšno,pospiesznie,,,,,,,,
23056,posrany,posrany,,,,,,,,
29674,posrėbriti,posrebrzyć,,,,,,,,
33384,posrėbrjati,posrebrzać,,,,,,,,
33385,posrėbrjeny,posrebrzony,,,,,,,,
3154,posrėd,"wśród, pośród",,,,,,,,
3257,posrėdkovati,"pośredniczyć, prowadzić mediację",,,,,,,,
5172,posrėdničstvo,"pośrednictwo, mediacja",,,,,,,,
1150,posrėdnik,"pośrednik, mediator",,,,,,,,
5091,posrėdnje,pośrednio,,,,,,,,
487,"posrėdnji, posrėdny",pośredni,,,,,,,,
21449,"posrėdnji, posrėdny","mierny, pośledni",,,,,,,,
692,posrėdstvom,z pomocą,,,,,,,,
4642,pošta,poczta,,,,,,,,
21745,postanavjati,"postanawiać, decydować",,,,,,,,
21747,postanoviti,"postanowić, zdecydować",,,,,,,,
21749,postanovjenıje,"postanowienie, decyzja",,,,,,,,
21024,poštaŕ,listonosz,,,,,,,,
21453,postarati sę,"postarać się, spróbować",,,,,,,,
21455,postarěti,postarzeć,,,,,,,,
11008,postaviti,"wybudować, zbudować, wznieść",,,,,,,,
16323,postaviti,"stawić, postawić",,,,,,,,
35001,postaviti pytanıje,zadać pytanie,,,,,,,,
11009,postavjati,"budować, wznosić",,,,,,,,
16320,postavjati,stawiać,,,,,,,,
11010,postavjenıje,budowa,,,,,,,,
16321,postavjenıje,"postawienie, umieszczenie",,,,,,,,
11013,postelina,pościel,,,,,,,,
33443,posteliti,"rozścielić, pościelić, zasłać, posłać łóżko",,,,,,,,
11012,postelj,łóżko,,,,,,,,
15477,posteljny klop,pluskwa domowa,,,,,,,,
21862,postigati,"rozumieć, załapywać (o co chodzi)",,,,,,,,
21864,postignųti,"zrozumieć, załapać (o co chodzi)",,,,,,,,
33446,postlati,"rozścielić, pościelić, zasłać, posłać łóżko",,,,,,,,
35399,poštny,pocztowy,,,,,,,,
35400,poštny kod,kod pocztowy,,,,,,,,
21025,poštny uręd,urząd pocztowy,,,,,,,,
21741,postojanno,"nieustannnie, ciągle, permanentnie",,,,,,,,
20047,postojanny,"nieustanny, ciągły, permanentny",,,,,,,,
35253,postojka,przystanek,,,,,,,,
5866,postrah,"#terror, postrach",,,,,,,,
21883,postrånny,"postronny, zewnętrzny",,,,,,,,
21884,postrånny,boczny,,,,,,,,
23625,pòstrųg,pstrąg,,,,,,,,
36464,postulat,postulat,,,,,,,,
36465,postulovati,postulować,,,,,,,,
21955,postųp,"krok, sposób chodzenia",,,,,,,,
21957,postųp,"progres, postęp",,,,,,,,
4231,postųpanıje,"postępowanie, zachowanie, sprawowanie",,,,,,,,
1471,postųpati,"postępować, zachowywać się",,,,,,,,
21953,postųpati s,traktować,,,,,,,,
3148,postųpiti,"postąpić, zachować się",,,,,,,,
21954,postųpiti s,potraktować,,,,,,,,
1174,postųpka,"postępowanie, procedura",,,,,,,,
1154,postųpno,stopniowo,,,,,,,,
20051,postųpny,stopniowy,,,,,,,,
3527,posuda,"naczynia, zastawa stołowa",,,,,,,,
35478,posuvnik,suwak (komp.),,,,,,,,
3070,posvęćati,"dedykować, poświęcać ( np. czas)",,,,,,,,
35534,posvęćenıje,"poświęcenie, dedykacja",,,,,,,,
18333,posvęćeny,"dedykowany, poświęcony (czemuś)",,,,,,,,
652,posvętiti,"zadedykować, poświęcić (np. czas)",,,,,,,,
1025,posylati,posyłać,,,,,,,,
5751,posylka,"paczka (do wysłania), przesyłka",,,,,,,,
3869,pot,pot,,,,,,,,
4240,potapjati,zatapiać,,,,,,,,
29744,potemněti,"pociemnieć, ściemnić się",,,,,,,,
3149,potencial,potencjał,,,,,,,,
4373,potenciaľny,potencjalny,,,,,,,,
4314,potěnıje,pocenie się,,,,,,,,
4313,potěti,pocić się,,,,,,,,
34871,potiti sę,pocić się,,,,,,,,
22075,potok,potok,,,,,,,,
22077,potok,strumyk,,,,,,,,
